word,creole_word,creole_name,latlon,acrolect
No problem,no shaking,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
don't me mad/ don't be angry,no vex,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
this basically meansno problem,no wahala,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Name of Nigerian movie industry,nollywood,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
On point!,noni,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"It means to party or hang out alone or with friends,family e tc",nonilizin,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"another word for no. some use ""nor"" in their text.",nor,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Sex,norlute,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Smoking Indian Hemp,nosh,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
No problems!,nothin de pa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
I'm absolutely fine,nothing do me,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. I've got your back. 2. There's nothing wrong with you.,nothing do you,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Short form of Nsuka a place in Enugu state Nigeria.,nsk,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1.nigerian television authority 2. gossiper,nta,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Intelligencecommon sense,number six,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Showing offposing,nyanga,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to have sex.,nyash am,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
plastic bag. The kind usually given customers in super markets after good have been bought,nylon,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Now your suffering continue. A homonymn for National youth service corps,nysc,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Something has happeneda bank alert has come through,obago,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
mobile tailor who mends clothes.,obioma,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
OBJ-Olusengu ObasanjoNigerian Army general and former President of Nigeria.,obj,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used to describe a male person always after anything in skirt ...juvenileyoungoldfineugly...,obo le wu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Use to describe traveling abroad. espcially Canada where all the amenities are readily available,obodo matress,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
meat in food,obstacle,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A very stupid personan imbecile,odoyo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Men who delight in fornicating with very very young girls.,oduimitete.,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Policeman or member of some law enforcement body,officer,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To tell everyone about a person's secret,ofofo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Ofofonobs is a word which means gossip for the noblesOfofo (gossip)... Nobs (nobles),ofofonobs,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Ofor is the south street slang for phones.,ofor,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Boss,master",oga,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
this means mister man,oga ade,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Word for witch or evil spirit.,ogbanje,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A kind of fabric sack used by Market women for safe keeping of their sales proceeds which they us...,ogbene.,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"this is a yoruba word for ""MR.""",ogbeni,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
something amazing,ogbongeh,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Man or friend,oh boy,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
White person (man/woman),oibo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Cannabis,oja,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Big mug used in drinking beer or tombo(palm wine),ojongo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To cheatusually by manipulating the outcome of a certain event.,ojoro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Someone that uses glasses,ojugo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
masquerades,ojuju,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Motor cycle see:machine,okada,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
also okoroman. An Igbo person.,okoro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Name for a lustfulflirty girl. A pert girl. A wanton girl,okpeke,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A female who sleeps with men for cash. They are usually seen on roadsides mainly at night.,okpo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A market that sells used items e.g clothingshoes etc,okrika wake up,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
liar,olairewaju,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
see olairewaju,olaitan,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
older women who dress much younger than their ages. women who try to appear young by using too mu...,old mama youngie,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A thiefarmed robber,ole,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Extreme enjoyment.  Partying.  Having a good time.,olingo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a very dull person,olodo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
police officer,olokpa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
my wife or my sweetheart,oloomi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
criminal,oloshi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A standard cunny Prostitute.,olosho,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Fake items especially documents,oluwole,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Armed robber.,omila.,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A man or a buddy.,omo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a word of Yoruba origin meaning Ibos or Ibo people,omo igbo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Since morning i just the the work you think say me i no the tire,omo me i don tire abeg o,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used by yoruba people to refer to igbo people. See omo igbo,omo nna,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Nigeria most popular brand of detergent. Now used to refer to all forms and brand of detergents,omo®,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Slang used to any Fine/Pretty/Cute Girl/Lady/Woman...\""Female\"" Basically.",omoge,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Pronoun word for ""this"" or ""that""you referring to someone or something",omoh,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This is another name for baby.,omomo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
An exclamationused to show somebody is surprised or shocked,omor,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"an unusualusually not lovelyfeeling,attitude or manner",one kyne,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a way of saying on - describing when an event will happen.,ontop of,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Thief,onye oshi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
sweet chicks,opeke,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a very lean/slim person,openlenge,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
black magicwitch craft,opia,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
an albino. usually considered derogatory,opulopulo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. A host or creator of a party 2. Someone who is know for helping people out,organizer,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
also spelled ORIJO. Compare to PIRE. An original CDusually an audio CD. This one has a complete...,origo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
OriginalAuthenthicGenuineNon-fake,orijo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Assortment. Assorted things.,orishi rishi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
extra things added to spice up a meal,orishi-rishi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Fairly used clothes or second handed clothes,orkrika,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a big/fat person,orobo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
orobofat person,orosby,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
osaro,osaro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Thank you oooh,oshe ooh,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. To show off. (Also See Shakara),oshelengen,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Means Girl,oshere,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
An enemy/ hater. Of yoruba origin,ota,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Girl,otepu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Usually used to refer to youth corpers especially the fresh ones still in camp.,otondo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Fetish (see juju),otumokpo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
excessively do something,over do,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
it means for one to be overbearing,over sabi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used to describe a know-it-all or his behaviour,oversabi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
over ambitious,overzee,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A state in which you are Flat broke,owu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This is a type of knackingthat involves a man to position like Spiderman to knack energetic and...,oxlade,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
lets get it on or its on,oya,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Let\'s go 2.It\'s Time.,oya na,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
aircondition or cool environment/air,oye,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Means that you are a White man or you are not nigerian or a black person with lighter skin,oyibo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
white people,oyinbo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. An expatriate or foreigner who is generally considered as having an untrained palate for eatin...,oyinbo pepper,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
On Your Own,oyo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Good times  2. Jollification 3. Welcoming someone coming from a journey,oyoyo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
when something make sense,ozenge benge,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
father Pronounced: Par-leh,pa le,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A dust panshovel like utensil where dust is swept into for removal,packer,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Broken biscuit mixed with milk and sugar into a paste. Popularized by Adesoye Colege Students.,paco,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a friend,paddy,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
